date,product,sales,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14
2020-05-30,Underwear,220,186.0,1.0,116.0,170.0,70.0,3.0,1457.0,936.0,666.0,1.0,2.0,370.0,27.0,226.0
2020-05-30,Unknown,28,220.0,186.0,1.0,116.0,170.0,70.0,3.0,1457.0,936.0,666.0,1.0,2.0,370.0,27.0
2020-05-31,Accessories,188,28.0,220.0,186.0,1.0,116.0,170.0,70.0,3.0,1457.0,936.0,666.0,1.0,2.0,370.0
2020-05-31,Bags,1,188.0,28.0,220.0,186.0,1.0,116.0,170.0,70.0,3.0,1457.0,936.0,666.0,1.0,2.0
2020-05-31,Cosmetic,1,1.0,188.0,28.0,220.0,186.0,1.0,116.0,170.0,70.0,3.0,1457.0,936.0,666.0,1.0
2020-05-31,Garment Full body,494,1.0,1.0,188.0,28.0,220.0,186.0,1.0,116.0,170.0,70.0,3.0,1457.0,936.0,666.0
2020-05-31,Garment Lower body,648,494.0,1.0,1.0,188.0,28.0,220.0,186.0,1.0,116.0,170.0,70.0,3.0,1457.0,936.0
2020-05-31,Garment Upper body,970,648.0,494.0,1.0,1.0,188.0,28.0,220.0,186.0,1.0,116.0,170.0,70.0,3.0,1457.0
2020-05-31,Garment and Shoe care,1,970.0,648.0,494.0,1.0,1.0,188.0,28.0,220.0,186.0,1.0,116.0,170.0,70.0,3.0
2020-05-31,Nightwear,35,1.0,970.0,648.0,494.0,1.0,1.0,188.0,28.0,220.0,186.0,1.0,116.0,170.0,70.0
2020-05-31,Shoes,129,35.0,1.0,970.0,648.0,494.0,1.0,1.0,188.0,28.0,220.0,186.0,1.0,116.0,170.0
2020-05-31,Socks & Tights,54,129.0,35.0,1.0,970.0,648.0,494.0,1.0,1.0,188.0,28.0,220.0,186.0,1.0,116.0
2020-05-31,Stationery,4,54.0,129.0,35.0,1.0,970.0,648.0,494.0,1.0,1.0,188.0,28.0,220.0,186.0,1.0
2020-05-31,Swimwear,158,4.0,54.0,129.0,35.0,1.0,970.0,648.0,494.0,1.0,1.0,188.0,28.0,220.0,186.0
2020-05-31,Underwear,142,158.0,4.0,54.0,129.0,35.0,1.0,970.0,648.0,494.0,1.0,1.0,188.0,28.0,220.0
2020-05-31,Unknown,20,142.0,158.0,4.0,54.0,129.0,35.0,1.0,970.0,648.0,494.0,1.0,1.0,188.0,28.0
2020-06-01,Accessories,283,20.0,142.0,158.0,4.0,54.0,129.0,35.0,1.0,970.0,648.0,494.0,1.0,1.0,188.0
2020-06-01,Bags,3,283.0,20.0,142.0,158.0,4.0,54.0,129.0,35.0,1.0,970.0,648.0,494.0,1.0,1.0
2020-06-01,Garment Full body,590,3.0,283.0,20.0,142.0,158.0,4.0,54.0,129.0,35.0,1.0,970.0,648.0,494.0,1.0
2020-06-01,Garment Lower body,795,590.0,3.0,283.0,20.0,142.0,158.0,4.0,54.0,129.0,35.0,1.0,970.0,648.0,494.0
2020-06-01,Garment Upper body,1228,795.0,590.0,3.0,283.0,20.0,142.0,158.0,4.0,54.0,129.0,35.0,1.0,970.0,648.0
2020-06-01,Items,1,1228.0,795.0,590.0,3.0,283.0,20.0,142.0,158.0,4.0,54.0,129.0,35.0,1.0,970.0
2020-06-01,Nightwear,50,1.0,1228.0,795.0,590.0,3.0,283.0,20.0,142.0,158.0,4.0,54.0,129.0,35.0,1.0
2020-06-01,Shoes,143,50.0,1.0,1228.0,795.0,590.0,3.0,283.0,20.0,142.0,158.0,4.0,54.0,129.0,35.0
2020-06-01,Socks & Tights,86,143.0,50.0,1.0,1228.0,795.0,590.0,3.0,283.0,20.0,142.0,158.0,4.0,54.0,129.0
2020-06-01,Swimwear,177,86.0,143.0,50.0,1.0,1228.0,795.0,590.0,3.0,283.0,20.0,142.0,158.0,4.0,54.0
2020-06-01,Underwear,195,177.0,86.0,143.0,50.0,1.0,1228.0,795.0,590.0,3.0,283.0,20.0,142.0,158.0,4.0
2020-06-01,Unknown,23,195.0,177.0,86.0,143.0,50.0,1.0,1228.0,795.0,590.0,3.0,283.0,20.0,142.0,158.0
2020-06-02,Accessories,303,23.0,195.0,177.0,86.0,143.0,50.0,1.0,1228.0,795.0,590.0,3.0,283.0,20.0,142.0
2020-06-02,Bags,3,303.0,23.0,195.0,177.0,86.0,143.0,50.0,1.0,1228.0,795.0,590.0,3.0,283.0,20.0
2020-06-02,Garment Full body,617,3.0,303.0,23.0,195.0,177.0,86.0,143.0,50.0,1.0,1228.0,795.0,590.0,3.0,283.0
2020-06-02,Garment Lower body,821,617.0,3.0,303.0,23.0,195.0,177.0,86.0,143.0,50.0,1.0,1228.0,795.0,590.0,3.0
2020-06-02,Garment Upper body,1263,821.0,617.0,3.0,303.0,23.0,195.0,177.0,86.0,143.0,50.0,1.0,1228.0,795.0,590.0
2020-06-02,Items,3,1263.0,821.0,617.0,3.0,303.0,23.0,195.0,177.0,86.0,143.0,50.0,1.0,1228.0,795.0
2020-06-02,Nightwear,67,3.0,1263.0,821.0,617.0,3.0,303.0,23.0,195.0,177.0,86.0,143.0,50.0,1.0,1228.0
2020-06-02,Shoes,145,67.0,3.0,1263.0,821.0,617.0,3.0,303.0,23.0,195.0,177.0,86.0,143.0,50.0,1.0
2020-06-02,Socks & Tights,93,145.0,67.0,3.0,1263.0,821.0,617.0,3.0,303.0,23.0,195.0,177.0,86.0,143.0,50.0
2020-06-02,Swimwear,177,93.0,145.0,67.0,3.0,1263.0,821.0,617.0,3.0,303.0,23.0,195.0,177.0,86.0,143.0
2020-06-02,Underwear,192,177.0,93.0,145.0,67.0,3.0,1263.0,821.0,617.0,3.0,303.0,23.0,195.0,177.0,86.0
2020-06-02,Unknown,26,192.0,177.0,93.0,145.0,67.0,3.0,1263.0,821.0,617.0,3.0,303.0,23.0,195.0,177.0
2020-06-03,Accessories,332,26.0,192.0,177.0,93.0,145.0,67.0,3.0,1263.0,821.0,617.0,3.0,303.0,23.0,195.0
2020-06-03,Bags,3,332.0,26.0,192.0,177.0,93.0,145.0,67.0,3.0,1263.0,821.0,617.0,3.0,303.0,23.0
2020-06-03,Cosmetic,1,3.0,332.0,26.0,192.0,177.0,93.0,145.0,67.0,3.0,1263.0,821.0,617.0,3.0,303.0
2020-06-03,Garment Full body,661,1.0,3.0,332.0,26.0,192.0,177.0,93.0,145.0,67.0,3.0,1263.0,821.0,617.0,3.0
2020-06-03,Garment Lower body,900,661.0,1.0,3.0,332.0,26.0,192.0,177.0,93.0,145.0,67.0,3.0,1263.0,821.0,617.0
2020-06-03,Garment Upper body,1410,900.0,661.0,1.0,3.0,332.0,26.0,192.0,177.0,93.0,145.0,67.0,3.0,1263.0,821.0
2020-06-03,Items,2,1410.0,900.0,661.0,1.0,3.0,332.0,26.0,192.0,177.0,93.0,145.0,67.0,3.0,1263.0
2020-06-03,Nightwear,66,2.0,1410.0,900.0,661.0,1.0,3.0,332.0,26.0,192.0,177.0,93.0,145.0,67.0,3.0
2020-06-03,Shoes,153,66.0,2.0,1410.0,900.0,661.0,1.0,3.0,332.0,26.0,192.0,177.0,93.0,145.0,67.0
2020-06-03,Socks & Tights,107,153.0,66.0,2.0,1410.0,900.0,661.0,1.0,3.0,332.0,26.0,192.0,177.0,93.0,145.0
2020-06-03,Stationery,2,107.0,153.0,66.0,2.0,1410.0,900.0,661.0,1.0,3.0,332.0,26.0,192.0,177.0,93.0
2020-06-03,Swimwear,187,2.0,107.0,153.0,66.0,2.0,1410.0,900.0,661.0,1.0,3.0,332.0,26.0,192.0,177.0
2020-06-03,Underwear,214,187.0,2.0,107.0,153.0,66.0,2.0,1410.0,900.0,661.0,1.0,3.0,332.0,26.0,192.0
2020-06-03,Unknown,28,214.0,187.0,2.0,107.0,153.0,66.0,2.0,1410.0,900.0,661.0,1.0,3.0,332.0,26.0
2020-06-04,Accessories,342,28.0,214.0,187.0,2.0,107.0,153.0,66.0,2.0,1410.0,900.0,661.0,1.0,3.0,332.0
2020-06-04,Bags,1,342.0,28.0,214.0,187.0,2.0,107.0,153.0,66.0,2.0,1410.0,900.0,661.0,1.0,3.0
2020-06-04,Furniture,1,1.0,342.0,28.0,214.0,187.0,2.0,107.0,153.0,66.0,2.0,1410.0,900.0,661.0,1.0
2020-06-04,Garment Full body,636,1.0,1.0,342.0,28.0,214.0,187.0,2.0,107.0,153.0,66.0,2.0,1410.0,900.0,661.0
2020-06-04,Garment Lower body,884,636.0,1.0,1.0,342.0,28.0,214.0,187.0,2.0,107.0,153.0,66.0,2.0,1410.0,900.0
2020-06-04,Garment Upper body,1361,884.0,636.0,1.0,1.0,342.0,28.0,214.0,187.0,2.0,107.0,153.0,66.0,2.0,1410.0
2020-06-04,Garment and Shoe care,1,1361.0,884.0,636.0,1.0,1.0,342.0,28.0,214.0,187.0,2.0,107.0,153.0,66.0,2.0
2020-06-04,Items,3,1.0,1361.0,884.0,636.0,1.0,1.0,342.0,28.0,214.0,187.0,2.0,107.0,153.0,66.0
2020-06-04,Nightwear,66,3.0,1.0,1361.0,884.0,636.0,1.0,1.0,342.0,28.0,214.0,187.0,2.0,107.0,153.0
2020-06-04,Shoes,148,66.0,3.0,1.0,1361.0,884.0,636.0,1.0,1.0,342.0,28.0,214.0,187.0,2.0,107.0
2020-06-04,Socks & Tights,110,148.0,66.0,3.0,1.0,1361.0,884.0,636.0,1.0,1.0,342.0,28.0,214.0,187.0,2.0
2020-06-04,Stationery,3,110.0,148.0,66.0,3.0,1.0,1361.0,884.0,636.0,1.0,1.0,342.0,28.0,214.0,187.0
2020-06-04,Swimwear,160,3.0,110.0,148.0,66.0,3.0,1.0,1361.0,884.0,636.0,1.0,1.0,342.0,28.0,214.0
2020-06-04,Underwear,214,160.0,3.0,110.0,148.0,66.0,3.0,1.0,1361.0,884.0,636.0,1.0,1.0,342.0,28.0
2020-06-04,Unknown,27,214.0,160.0,3.0,110.0,148.0,66.0,3.0,1.0,1361.0,884.0,636.0,1.0,1.0,342.0
2020-06-05,Accessories,330,27.0,214.0,160.0,3.0,110.0,148.0,66.0,3.0,1.0,1361.0,884.0,636.0,1.0,1.0
2020-06-05,Bags,2,330.0,27.0,214.0,160.0,3.0,110.0,148.0,66.0,3.0,1.0,1361.0,884.0,636.0,1.0
2020-06-05,Cosmetic,1,2.0,330.0,27.0,214.0,160.0,3.0,110.0,148.0,66.0,3.0,1.0,1361.0,884.0,636.0
2020-06-05,Garment Full body,615,1.0,2.0,330.0,27.0,214.0,160.0,3.0,110.0,148.0,66.0,3.0,1.0,1361.0,884.0
2020-06-05,Garment Lower body,851,615.0,1.0,2.0,330.0,27.0,214.0,160.0,3.0,110.0,148.0,66.0,3.0,1.0,1361.0
2020-06-05,Garment Upper body,1415,851.0,615.0,1.0,2.0,330.0,27.0,214.0,160.0,3.0,110.0,148.0,66.0,3.0,1.0
2020-06-05,Garment and Shoe care,1,1415.0,851.0,615.0,1.0,2.0,330.0,27.0,214.0,160.0,3.0,110.0,148.0,66.0,3.0
2020-06-05,Items,3,1.0,1415.0,851.0,615.0,1.0,2.0,330.0,27.0,214.0,160.0,3.0,110.0,148.0,66.0
2020-06-05,Nightwear,70,3.0,1.0,1415.0,851.0,615.0,1.0,2.0,330.0,27.0,214.0,160.0,3.0,110.0,148.0
2020-06-05,Shoes,140,70.0,3.0,1.0,1415.0,851.0,615.0,1.0,2.0,330.0,27.0,214.0,160.0,3.0,110.0
2020-06-05,Socks & Tights,107,140.0,70.0,3.0,1.0,1415.0,851.0,615.0,1.0,2.0,330.0,27.0,214.0,160.0,3.0
2020-06-05,Stationery,4,107.0,140.0,70.0,3.0,1.0,1415.0,851.0,615.0,1.0,2.0,330.0,27.0,214.0,160.0
2020-06-05,Swimwear,155,4.0,107.0,140.0,70.0,3.0,1.0,1415.0,851.0,615.0,1.0,2.0,330.0,27.0,214.0
2020-06-05,Underwear,228,155.0,4.0,107.0,140.0,70.0,3.0,1.0,1415.0,851.0,615.0,1.0,2.0,330.0,27.0
2020-06-05,Unknown,24,228.0,155.0,4.0,107.0,140.0,70.0,3.0,1.0,1415.0,851.0,615.0,1.0,2.0,330.0
2020-06-06,Accessories,332,24.0,228.0,155.0,4.0,107.0,140.0,70.0,3.0,1.0,1415.0,851.0,615.0,1.0,2.0
2020-06-06,Bags,2,332.0,24.0,228.0,155.0,4.0,107.0,140.0,70.0,3.0,1.0,1415.0,851.0,615.0,1.0
2020-06-06,Cosmetic,3,2.0,332.0,24.0,228.0,155.0,4.0,107.0,140.0,70.0,3.0,1.0,1415.0,851.0,615.0
2020-06-06,Garment Full body,631,3.0,2.0,332.0,24.0,228.0,155.0,4.0,107.0,140.0,70.0,3.0,1.0,1415.0,851.0
2020-06-06,Garment Lower body,909,631.0,3.0,2.0,332.0,24.0,228.0,155.0,4.0,107.0,140.0,70.0,3.0,1.0,1415.0
2020-06-06,Garment Upper body,1520,909.0,631.0,3.0,2.0,332.0,24.0,228.0,155.0,4.0,107.0,140.0,70.0,3.0,1.0
2020-06-06,Garment and Shoe care,1,1520.0,909.0,631.0,3.0,2.0,332.0,24.0,228.0,155.0,4.0,107.0,140.0,70.0,3.0
2020-06-06,Items,3,1.0,1520.0,909.0,631.0,3.0,2.0,332.0,24.0,228.0,155.0,4.0,107.0,140.0,70.0
2020-06-06,Nightwear,69,3.0,1.0,1520.0,909.0,631.0,3.0,2.0,332.0,24.0,228.0,155.0,4.0,107.0,140.0
2020-06-06,Shoes,150,69.0,3.0,1.0,1520.0,909.0,631.0,3.0,2.0,332.0,24.0,228.0,155.0,4.0,107.0
2020-06-06,Socks & Tights,131,150.0,69.0,3.0,1.0,1520.0,909.0,631.0,3.0,2.0,332.0,24.0,228.0,155.0,4.0
2020-06-06,Swimwear,159,131.0,150.0,69.0,3.0,1.0,1520.0,909.0,631.0,3.0,2.0,332.0,24.0,228.0,155.0
2020-06-06,Underwear,216,159.0,131.0,150.0,69.0,3.0,1.0,1520.0,909.0,631.0,3.0,2.0,332.0,24.0,228.0
2020-06-06,Unknown,26,216.0,159.0,131.0,150.0,69.0,3.0,1.0,1520.0,909.0,631.0,3.0,2.0,332.0,24.0
2020-06-07,Accessories,269,26.0,216.0,159.0,131.0,150.0,69.0,3.0,1.0,1520.0,909.0,631.0,3.0,2.0,332.0
2020-06-07,Bags,2,269.0,26.0,216.0,159.0,131.0,150.0,69.0,3.0,1.0,1520.0,909.0,631.0,3.0,2.0
2020-06-07,Cosmetic,1,2.0,269.0,26.0,216.0,159.0,131.0,150.0,69.0,3.0,1.0,1520.0,909.0,631.0,3.0
2020-06-07,Garment Full body,545,1.0,2.0,269.0,26.0,216.0,159.0,131.0,150.0,69.0,3.0,1.0,1520.0,909.0,631.0
2020-06-07,Garment Lower body,798,545.0,1.0,2.0,269.0,26.0,216.0,159.0,131.0,150.0,69.0,3.0,1.0,1520.0,909.0
2020-06-07,Garment Upper body,1337,798.0,545.0,1.0,2.0,269.0,26.0,216.0,159.0,131.0,150.0,69.0,3.0,1.0,1520.0
2020-06-07,Items,2,1337.0,798.0,545.0,1.0,2.0,269.0,26.0,216.0,159.0,131.0,150.0,69.0,3.0,1.0
2020-06-07,Nightwear,57,2.0,1337.0,798.0,545.0,1.0,2.0,269.0,26.0,216.0,159.0,131.0,150.0,69.0,3.0
2020-06-07,Shoes,127,57.0,2.0,1337.0,798.0,545.0,1.0,2.0,269.0,26.0,216.0,159.0,131.0,150.0,69.0
2020-06-07,Socks & Tights,100,127.0,57.0,2.0,1337.0,798.0,545.0,1.0,2.0,269.0,26.0,216.0,159.0,131.0,150.0
2020-06-07,Stationery,1,100.0,127.0,57.0,2.0,1337.0,798.0,545.0,1.0,2.0,269.0,26.0,216.0,159.0,131.0
2020-06-07,Swimwear,146,1.0,100.0,127.0,57.0,2.0,1337.0,798.0,545.0,1.0,2.0,269.0,26.0,216.0,159.0
2020-06-07,Underwear,199,146.0,1.0,100.0,127.0,57.0,2.0,1337.0,798.0,545.0,1.0,2.0,269.0,26.0,216.0
2020-06-07,Unknown,22,199.0,146.0,1.0,100.0,127.0,57.0,2.0,1337.0,798.0,545.0,1.0,2.0,269.0,26.0
2020-06-08,Accessories,304,22.0,199.0,146.0,1.0,100.0,127.0,57.0,2.0,1337.0,798.0,545.0,1.0,2.0,269.0
2020-06-08,Bags,2,304.0,22.0,199.0,146.0,1.0,100.0,127.0,57.0,2.0,1337.0,798.0,545.0,1.0,2.0
2020-06-08,Garment Full body,574,2.0,304.0,22.0,199.0,146.0,1.0,100.0,127.0,57.0,2.0,1337.0,798.0,545.0,1.0
2020-06-08,Garment Lower body,795,574.0,2.0,304.0,22.0,199.0,146.0,1.0,100.0,127.0,57.0,2.0,1337.0,798.0,545.0
2020-06-08,Garment Upper body,1285,795.0,574.0,2.0,304.0,22.0,199.0,146.0,1.0,100.0,127.0,57.0,2.0,1337.0,798.0
2020-06-08,Items,3,1285.0,795.0,574.0,2.0,304.0,22.0,199.0,146.0,1.0,100.0,127.0,57.0,2.0,1337.0
2020-06-08,Nightwear,61,3.0,1285.0,795.0,574.0,2.0,304.0,22.0,199.0,146.0,1.0,100.0,127.0,57.0,2.0
2020-06-08,Shoes,136,61.0,3.0,1285.0,795.0,574.0,2.0,304.0,22.0,199.0,146.0,1.0,100.0,127.0,57.0
2020-06-08,Socks & Tights,101,136.0,61.0,3.0,1285.0,795.0,574.0,2.0,304.0,22.0,199.0,146.0,1.0,100.0,127.0
2020-06-08,Stationery,4,101.0,136.0,61.0,3.0,1285.0,795.0,574.0,2.0,304.0,22.0,199.0,146.0,1.0,100.0
2020-06-08,Swimwear,163,4.0,101.0,136.0,61.0,3.0,1285.0,795.0,574.0,2.0,304.0,22.0,199.0,146.0,1.0
2020-06-08,Underwear,201,163.0,4.0,101.0,136.0,61.0,3.0,1285.0,795.0,574.0,2.0,304.0,22.0,199.0,146.0
2020-06-08,Unknown,24,201.0,163.0,4.0,101.0,136.0,61.0,3.0,1285.0,795.0,574.0,2.0,304.0,22.0,199.0
2020-06-09,Accessories,312,24.0,201.0,163.0,4.0,101.0,136.0,61.0,3.0,1285.0,795.0,574.0,2.0,304.0,22.0
2020-06-09,Bags,3,312.0,24.0,201.0,163.0,4.0,101.0,136.0,61.0,3.0,1285.0,795.0,574.0,2.0,304.0
2020-06-09,Cosmetic,1,3.0,312.0,24.0,201.0,163.0,4.0,101.0,136.0,61.0,3.0,1285.0,795.0,574.0,2.0
2020-06-09,Garment Full body,582,1.0,3.0,312.0,24.0,201.0,163.0,4.0,101.0,136.0,61.0,3.0,1285.0,795.0,574.0
2020-06-09,Garment Lower body,826,582.0,1.0,3.0,312.0,24.0,201.0,163.0,4.0,101.0,136.0,61.0,3.0,1285.0,795.0
2020-06-09,Garment Upper body,1318,826.0,582.0,1.0,3.0,312.0,24.0,201.0,163.0,4.0,101.0,136.0,61.0,3.0,1285.0
2020-06-09,Items,4,1318.0,826.0,582.0,1.0,3.0,312.0,24.0,201.0,163.0,4.0,101.0,136.0,61.0,3.0
2020-06-09,Nightwear,72,4.0,1318.0,826.0,582.0,1.0,3.0,312.0,24.0,201.0,163.0,4.0,101.0,136.0,61.0
2020-06-09,Shoes,145,72.0,4.0,1318.0,826.0,582.0,1.0,3.0,312.0,24.0,201.0,163.0,4.0,101.0,136.0
2020-06-09,Socks & Tights,106,145.0,72.0,4.0,1318.0,826.0,582.0,1.0,3.0,312.0,24.0,201.0,163.0,4.0,101.0
2020-06-09,Swimwear,158,106.0,145.0,72.0,4.0,1318.0,826.0,582.0,1.0,3.0,312.0,24.0,201.0,163.0,4.0
2020-06-09,Underwear,204,158.0,106.0,145.0,72.0,4.0,1318.0,826.0,582.0,1.0,3.0,312.0,24.0,201.0,163.0
2020-06-09,Unknown,26,204.0,158.0,106.0,145.0,72.0,4.0,1318.0,826.0,582.0,1.0,3.0,312.0,24.0,201.0
2020-06-10,Accessories,318,26.0,204.0,158.0,106.0,145.0,72.0,4.0,1318.0,826.0,582.0,1.0,3.0,312.0,24.0
2020-06-10,Bags,3,318.0,26.0,204.0,158.0,106.0,145.0,72.0,4.0,1318.0,826.0,582.0,1.0,3.0,312.0
2020-06-10,Garment Full body,623,3.0,318.0,26.0,204.0,158.0,106.0,145.0,72.0,4.0,1318.0,826.0,582.0,1.0,3.0
2020-06-10,Garment Lower body,845,623.0,3.0,318.0,26.0,204.0,158.0,106.0,145.0,72.0,4.0,1318.0,826.0,582.0,1.0
2020-06-10,Garment Upper body,1344,845.0,623.0,3.0,318.0,26.0,204.0,158.0,106.0,145.0,72.0,4.0,1318.0,826.0,582.0
2020-06-10,Items,4,1344.0,845.0,623.0,3.0,318.0,26.0,204.0,158.0,106.0,145.0,72.0,4.0,1318.0,826.0
2020-06-10,Nightwear,65,4.0,1344.0,845.0,623.0,3.0,318.0,26.0,204.0,158.0,106.0,145.0,72.0,4.0,1318.0
2020-06-10,Shoes,140,65.0,4.0,1344.0,845.0,623.0,3.0,318.0,26.0,204.0,158.0,106.0,145.0,72.0,4.0
2020-06-10,Socks & Tights,110,140.0,65.0,4.0,1344.0,845.0,623.0,3.0,318.0,26.0,204.0,158.0,106.0,145.0,72.0
2020-06-10,Stationery,1,110.0,140.0,65.0,4.0,1344.0,845.0,623.0,3.0,318.0,26.0,204.0,158.0,106.0,145.0
2020-06-10,Swimwear,172,1.0,110.0,140.0,65.0,4.0,1344.0,845.0,623.0,3.0,318.0,26.0,204.0,158.0,106.0
2020-06-10,Underwear,218,172.0,1.0,110.0,140.0,65.0,4.0,1344.0,845.0,623.0,3.0,318.0,26.0,204.0,158.0
2020-06-10,Unknown,28,218.0,172.0,1.0,110.0,140.0,65.0,4.0,1344.0,845.0,623.0,3.0,318.0,26.0,204.0
2020-06-11,Accessories,347,28.0,218.0,172.0,1.0,110.0,140.0,65.0,4.0,1344.0,845.0,623.0,3.0,318.0,26.0
2020-06-11,Bags,2,347.0,28.0,218.0,172.0,1.0,110.0,140.0,65.0,4.0,1344.0,845.0,623.0,3.0,318.0
2020-06-11,Garment Full body,611,2.0,347.0,28.0,218.0,172.0,1.0,110.0,140.0,65.0,4.0,1344.0,845.0,623.0,3.0
2020-06-11,Garment Lower body,862,611.0,2.0,347.0,28.0,218.0,172.0,1.0,110.0,140.0,65.0,4.0,1344.0,845.0,623.0
2020-06-11,Garment Upper body,1377,862.0,611.0,2.0,347.0,28.0,218.0,172.0,1.0,110.0,140.0,65.0,4.0,1344.0,845.0
2020-06-11,Items,3,1377.0,862.0,611.0,2.0,347.0,28.0,218.0,172.0,1.0,110.0,140.0,65.0,4.0,1344.0
2020-06-11,Nightwear,65,3.0,1377.0,862.0,611.0,2.0,347.0,28.0,218.0,172.0,1.0,110.0,140.0,65.0,4.0
2020-06-11,Shoes,150,65.0,3.0,1377.0,862.0,611.0,2.0,347.0,28.0,218.0,172.0,1.0,110.0,140.0,65.0
2020-06-11,Socks & Tights,115,150.0,65.0,3.0,1377.0,862.0,611.0,2.0,347.0,28.0,218.0,172.0,1.0,110.0,140.0
2020-06-11,Swimwear,167,115.0,150.0,65.0,3.0,1377.0,862.0,611.0,2.0,347.0,28.0,218.0,172.0,1.0,110.0
2020-06-11,Underwear,215,167.0,115.0,150.0,65.0,3.0,1377.0,862.0,611.0,2.0,347.0,28.0,218.0,172.0,1.0
2020-06-11,Underwear/nightwear,1,215.0,167.0,115.0,150.0,65.0,3.0,1377.0,862.0,611.0,2.0,347.0,28.0,218.0,172.0
2020-06-11,Unknown,25,1.0,215.0,167.0,115.0,150.0,65.0,3.0,1377.0,862.0,611.0,2.0,347.0,28.0,218.0
2020-06-12,Accessories,337,25.0,1.0,215.0,167.0,115.0,150.0,65.0,3.0,1377.0,862.0,611.0,2.0,347.0,28.0
2020-06-12,Bags,2,337.0,25.0,1.0,215.0,167.0,115.0,150.0,65.0,3.0,1377.0,862.0,611.0,2.0,347.0
2020-06-12,Cosmetic,1,2.0,337.0,25.0,1.0,215.0,167.0,115.0,150.0,65.0,3.0,1377.0,862.0,611.0,2.0
2020-06-12,Garment Full body,635,1.0,2.0,337.0,25.0,1.0,215.0,167.0,115.0,150.0,65.0,3.0,1377.0,862.0,611.0
2020-06-12,Garment Lower body,856,635.0,1.0,2.0,337.0,25.0,1.0,215.0,167.0,115.0,150.0,65.0,3.0,1377.0,862.0
2020-06-12,Garment Upper body,1363,856.0,635.0,1.0,2.0,337.0,25.0,1.0,215.0,167.0,115.0,150.0,65.0,3.0,1377.0
2020-06-12,Garment and Shoe care,1,1363.0,856.0,635.0,1.0,2.0,337.0,25.0,1.0,215.0,167.0,115.0,150.0,65.0,3.0
2020-06-12,Items,3,1.0,1363.0,856.0,635.0,1.0,2.0,337.0,25.0,1.0,215.0,167.0,115.0,150.0,65.0
2020-06-12,Nightwear,71,3.0,1.0,1363.0,856.0,635.0,1.0,2.0,337.0,25.0,1.0,215.0,167.0,115.0,150.0
2020-06-12,Shoes,144,71.0,3.0,1.0,1363.0,856.0,635.0,1.0,2.0,337.0,25.0,1.0,215.0,167.0,115.0
2020-06-12,Socks & Tights,115,144.0,71.0,3.0,1.0,1363.0,856.0,635.0,1.0,2.0,337.0,25.0,1.0,215.0,167.0
2020-06-12,Stationery,1,115.0,144.0,71.0,3.0,1.0,1363.0,856.0,635.0,1.0,2.0,337.0,25.0,1.0,215.0
2020-06-12,Swimwear,165,1.0,115.0,144.0,71.0,3.0,1.0,1363.0,856.0,635.0,1.0,2.0,337.0,25.0,1.0
2020-06-12,Underwear,215,165.0,1.0,115.0,144.0,71.0,3.0,1.0,1363.0,856.0,635.0,1.0,2.0,337.0,25.0
2020-06-12,Unknown,26,215.0,165.0,1.0,115.0,144.0,71.0,3.0,1.0,1363.0,856.0,635.0,1.0,2.0,337.0
2020-06-13,Accessories,353,26.0,215.0,165.0,1.0,115.0,144.0,71.0,3.0,1.0,1363.0,856.0,635.0,1.0,2.0
2020-06-13,Bags,2,353.0,26.0,215.0,165.0,1.0,115.0,144.0,71.0,3.0,1.0,1363.0,856.0,635.0,1.0
2020-06-13,Cosmetic,2,2.0,353.0,26.0,215.0,165.0,1.0,115.0,144.0,71.0,3.0,1.0,1363.0,856.0,635.0
2020-06-13,Garment Full body,626,2.0,2.0,353.0,26.0,215.0,165.0,1.0,115.0,144.0,71.0,3.0,1.0,1363.0,856.0
2020-06-13,Garment Lower body,876,626.0,2.0,2.0,353.0,26.0,215.0,165.0,1.0,115.0,144.0,71.0,3.0,1.0,1363.0
2020-06-13,Garment Upper body,1375,876.0,626.0,2.0,2.0,353.0,26.0,215.0,165.0,1.0,115.0,144.0,71.0,3.0,1.0
2020-06-13,Garment and Shoe care,1,1375.0,876.0,626.0,2.0,2.0,353.0,26.0,215.0,165.0,1.0,115.0,144.0,71.0,3.0
2020-06-13,Items,2,1.0,1375.0,876.0,626.0,2.0,2.0,353.0,26.0,215.0,165.0,1.0,115.0,144.0,71.0
2020-06-13,Nightwear,66,2.0,1.0,1375.0,876.0,626.0,2.0,2.0,353.0,26.0,215.0,165.0,1.0,115.0,144.0
2020-06-13,Shoes,144,66.0,2.0,1.0,1375.0,876.0,626.0,2.0,2.0,353.0,26.0,215.0,165.0,1.0,115.0
2020-06-13,Socks & Tights,110,144.0,66.0,2.0,1.0,1375.0,876.0,626.0,2.0,2.0,353.0,26.0,215.0,165.0,1.0
2020-06-13,Swimwear,172,110.0,144.0,66.0,2.0,1.0,1375.0,876.0,626.0,2.0,2.0,353.0,26.0,215.0,165.0
2020-06-13,Underwear,202,172.0,110.0,144.0,66.0,2.0,1.0,1375.0,876.0,626.0,2.0,2.0,353.0,26.0,215.0
2020-06-13,Underwear/nightwear,1,202.0,172.0,110.0,144.0,66.0,2.0,1.0,1375.0,876.0,626.0,2.0,2.0,353.0,26.0
